Date,Open,High,Low,Close,Volume,Close_Prev_Day,Gap,Day_Num,SMA_5,SMA_10,UpDown
2015-01-28,8902.75,8985.0498046875,8874.0498046875,8914.2998046875,185100,8910.5,-7.75,2,8830.2599609375,8668.3099609375,1
2015-01-29,8901.5,8966.650390625,8861.25,8952.349609375,256300,8914.2998046875,-12.7998046875,3,8874.8298828125,8735.78994140625,0
2015-01-30,8996.599609375,8996.599609375,8775.099609375,8808.900390625,267300,8952.349609375,44.25,4,8884.3298828125,8767.26494140625,0
2015-02-02,8802.5,8840.7998046875,8751.099609375,8797.400390625,210100,8808.900390625,-6.400390625,0,8876.6900390625,8795.625,0
2015-02-03,8823.150390625,8837.2998046875,8726.650390625,8756.5498046875,208700,8797.400390625,25.75,1,8845.9,8816.2099609375,0
2015-02-04,8789.150390625,8792.849609375,8704.400390625,8723.7001953125,195300,8756.5498046875,32.6005859375,2,8807.780078125,8819.02001953125,0
2015-02-05,8733.099609375,8838.4501953125,8683.650390625,8711.7001953125,173600,8723.7001953125,9.3994140625,3,8759.6501953125,8817.2400390625,0
2015-02-06,8696.849609375,8726.2001953125,8645.5498046875,8661.0498046875,171300,8711.7001953125,-14.8505859375,4,8730.080078125,8807.20498046875,0
2015-02-09,8584.400390625,8605.5498046875,8516.349609375,8526.349609375,146800,8661.0498046875,-76.6494140625,0,8675.869921875,8776.27998046875,1
2015-02-10,8478.099609375,8646.25,8470.5,8565.5498046875,196200,8526.349609375,-48.25,1,8637.669921875,8741.7849609375,1
2015-02-11,8603.2998046875,8651.9501953125,8593.650390625,8627.400390625,161600,8565.5498046875,37.75,2,8618.4099609375,8713.09501953125,1
2015-02-12,8676.9501953125,8732.5498046875,8599.25,8711.5498046875,158800,8627.400390625,49.5498046875,3,8618.3798828125,8689.0150390625,1
2015-02-13,8741.5,8822.099609375,8729.650390625,8805.5,221900,8711.5498046875,29.9501953125,4,8647.269921875,8688.675,1
2015-02-16,8831.400390625,8870.099609375,8793.400390625,8809.349609375,136400,8805.5,25.900390625,0,8703.869921875,8689.869921875,1
2015-02-18,8811.5498046875,8894.2998046875,8808.900390625,8869.099609375,147600,8809.349609375,2.2001953125,2,8764.5798828125,8701.12490234375,1
2015-02-19,8883.0498046875,8913.4501953125,8794.4501953125,8895.2998046875,213300,8869.099609375,13.9501953125,3,8818.159765625,8718.28486328125,0
2015-02-20,8895.5,8899.9501953125,8816.2998046875,8833.599609375,197600,8895.2998046875,0.2001953125,4,8842.5697265625,8730.4748046875,0
2015-02-23,8856.849609375,8869.0,8736.099609375,8754.9501953125,139600,8833.599609375,23.25,0,8832.459765625,8739.86484375,1
2015-02-24,8772.900390625,8800.5,8726.75,8762.099609375,149800,8754.9501953125,17.9501953125,1,8823.009765625,8763.43984375,1
2015-02-25,8801.900390625,8840.650390625,8751.400390625,8767.25,135200,8762.099609375,39.80078125,2,8802.63984375,8783.60986328125,0
2015-02-26,8779.0,8786.0498046875,8669.4501953125,8683.849609375,217500,8767.25,11.75,3,8760.3498046875,8789.25478515625,1
2015-02-27,8729.5,8856.9501953125,8717.4501953125,8844.599609375,249500,8683.849609375,45.650390625,4,8762.5498046875,8802.559765625,1
2015-03-02,8953.849609375,8972.349609375,8885.4501953125,8956.75,218100,8844.599609375,109.25,0,8802.909765625,8817.684765625,1
2015-03-03,8962.849609375,9008.400390625,8925.5498046875,8996.25,177800,8956.75,6.099609375,1,8849.73984375,8836.3748046875,0
2015-03-04,9109.150390625,9119.2001953125,8893.9501953125,8922.650390625,248400,8996.25,112.900390625,2,8880.819921875,8841.7298828125,1
2015-03-05,8929.400390625,8957.5498046875,8849.349609375,8937.75,160100,8922.650390625,6.75,3,8931.6,8845.97490234375,0
2015-03-09,8891.150390625,8891.2998046875,8740.4501953125,8756.75,155500,8937.75,-46.599609375,0,8914.030078125,8838.28994140625,0
2015-03-10,8769.75,8778.0,8677.349609375,8712.0498046875,163800,8756.75,13.0,1,8865.0900390625,8833.99990234375,0
2015-03-11,8728.75,8755.599609375,8682.349609375,8699.9501953125,172800,8712.0498046875,16.7001953125,2,8805.830078125,8827.7849609375,1
2015-03-12,8740.650390625,8787.2001953125,8732.900390625,8776.0,173900,8699.9501953125,40.7001953125,3,8776.5,8828.6599609375,0
2015-03-13,8844.0498046875,8849.75,8631.75,8647.75,179200,8776.0,68.0498046875,4,8718.5,8825.05,0
2015-03-16,8656.75,8663.5498046875,8612.0,8633.150390625,163300,8647.75,9.0,0,8693.780078125,8803.905078125,1
2015-03-17,8689.099609375,8742.5498046875,8630.7998046875,8723.2998046875,177000,8633.150390625,55.94921875,1,8696.030078125,8780.56005859375,0
2015-03-18,8742.900390625,8747.25,8664.0,8685.900390625,156400,8723.2998046875,19.6005859375,2,8693.2201171875,8749.52509765625,0
2015-03-19,8749.4501953125,8788.2001953125,8614.650390625,8634.650390625,163500,8685.900390625,63.5498046875,3,8664.9501953125,8720.72509765625,0
2015-03-20,8627.900390625,8627.900390625,8553.0,8570.900390625,174600,8634.650390625,-6.75,4,8649.5802734375,8684.04013671875,0
2015-03-23,8591.5498046875,8608.349609375,8540.5498046875,8550.900390625,150700,8570.900390625,20.6494140625,0,8633.1302734375,8663.45517578125,0
2015-03-24,8537.0498046875,8627.75,8535.849609375,8542.9501953125,156700,8550.900390625,-13.8505859375,1,8597.0603515625,8646.54521484375,0
2015-03-25,8568.900390625,8573.75,8516.5498046875,8530.7998046875,161000,8542.9501953125,25.9501953125,2,8566.040234375,8629.63017578125,0
2015-03-26,8474.9501953125,8499.4501953125,8325.349609375,8342.150390625,280100,8530.7998046875,-55.849609375,3,8507.540234375,8586.24521484375,0
2015-03-27,8396.0,8413.2001953125,8269.150390625,8341.400390625,193000,8342.150390625,53.849609375,4,8461.640234375,8555.61025390625,1
2015-03-30,8390.9501953125,8492.2998046875,8380.75,8492.2998046875,134700,8341.400390625,49.5498046875,0,8449.9201171875,8541.5251953125,0
2015-03-31,8527.599609375,8550.4501953125,8454.150390625,8491.0,167200,8492.2998046875,35.2998046875,1,8439.530078125,8518.29521484375,1
2015-04-01,8483.7001953125,8603.400390625,8464.75,8586.25,125500,8491.0,-7.2998046875,2,8450.6201171875,8508.33017578125,1
2015-04-06,8615.7998046875,8667.5498046875,8573.75,8659.900390625,146900,8586.25,29.5498046875,0,8514.1701171875,8510.85517578125,1
2015-04-07,8684.4501953125,8693.599609375,8586.849609375,8660.2998046875,148700,8659.900390625,24.5498046875,1,8577.95,8519.7951171875,1
2015-04-08,8698.9501953125,8730.5,8679.7998046875,8714.400390625,148200,8660.2998046875,38.650390625,2,8622.3701171875,8536.1451171875,1
2015-04-09,8756.2001953125,8785.5,8682.4501953125,8778.2998046875,152700,8714.400390625,41.7998046875,3,8679.830078125,8559.680078125,1
2015-04-10,8774.349609375,8787.400390625,8733.599609375,8780.349609375,139000,8778.2998046875,-3.9501953125,4,8718.65,8584.63505859375,1
2015-04-13,8801.75,8841.650390625,8762.099609375,8834.0,121600,8780.349609375,21.400390625,0,8753.469921875,8633.82001953125,0
2015-04-16,8757.0498046875,8760.0,8645.650390625,8706.7001953125,142900,8834.0,-76.9501953125,3,8762.75,8670.35,0
2015-04-17,8698.0498046875,8699.849609375,8596.7001953125,8606.0,150400,8706.7001953125,-8.650390625,4,8741.069921875,8681.72001953125,0
2015-04-20,8618.7998046875,8619.9501953125,8422.75,8448.099609375,148900,8606.0,12.7998046875,0,8675.0298828125,8677.42998046875,0
2015-04-21,8416.099609375,8469.349609375,8352.7001953125,8377.75,407800,8448.099609375,-32.0,1,8594.5099609375,8656.57998046875,1
2015-04-22,8400.400390625,8449.9501953125,8284.7001953125,8429.7001953125,171800,8377.75,22.650390625,2,8513.65,8633.5599609375,0
2015-04-23,8478.2001953125,8504.9501953125,8361.849609375,8398.2998046875,156000,8429.7001953125,48.5,3,8451.969921875,8607.3599609375,0
2015-04-24,8405.7001953125,8413.2998046875,8273.349609375,8305.25,173600,8398.2998046875,7.400390625,4,8391.819921875,8566.444921875,0
2015-04-27,8330.5498046875,8334.4501953125,8202.349609375,8213.7998046875,171500,8305.25,25.2998046875,0,8344.9599609375,8509.994921875,1
2015-04-28,8215.5498046875,8308.0,8185.14990234375,8285.599609375,174600,8213.7998046875,1.75,1,8326.5298828125,8460.519921875,0
2015-04-29,8274.7998046875,8308.2001953125,8219.2001953125,8239.75,160400,8285.599609375,-10.7998046875,2,8288.53984375,8401.094921875,0
2015-04-30,8224.5,8229.400390625,8144.75,8181.5,267700,8239.75,-15.25,3,8245.1798828125,8348.57490234375,1
2015-05-04,8230.0498046875,8346.0,8220.4501953125,8331.9501953125,131700,8181.5,48.5498046875,0,8250.519921875,8321.169921875,0
2015-05-05,8338.400390625,8355.650390625,8280.599609375,8324.7998046875,155500,8331.9501953125,6.4501953125,1,8272.719921875,8308.83994140625,0
2015-05-06,8316.599609375,8331.9501953125,8083.0,8097.0,209600,8324.7998046875,-8.2001953125,2,8235.0,8280.76494140625,0
2015-05-07,8077.0,8122.60009765625,7997.14990234375,8057.2998046875,161600,8097.0,-20.0,3,8198.5099609375,8243.52490234375,1
2015-05-08,8131.5,8224.9501953125,8123.4501953125,8191.5,183100,8057.2998046875,74.2001953125,4,8200.5099609375,8222.844921875,1
2015-05-11,8243.2001953125,8332.75,8224.650390625,8325.25,192000,8191.5,51.7001953125,0,8199.169921875,8224.844921875,0
2015-05-12,8326.150390625,8326.650390625,8115.2998046875,8126.9501953125,173400,8325.25,0.900390625,1,8159.6,8216.1599609375,1
2015-05-13,8181.5498046875,8254.9501953125,8089.7998046875,8235.4501953125,169800,8126.9501953125,54.599609375,2,8187.2900390625,8211.14501953125,0
2015-05-14,8232.4501953125,8236.25,8137.2998046875,8224.2001953125,134800,8235.4501953125,-3.0,3,8220.6701171875,8209.5900390625,1
2015-05-15,8240.2998046875,8279.2001953125,8212.2001953125,8262.349609375,129800,8224.2001953125,16.099609375,4,8234.8400390625,8217.675,1
2015-05-18,8284.9501953125,8384.599609375,8271.9501953125,8373.650390625,148700,8262.349609375,22.6005859375,0,8244.5201171875,8221.84501953125,0
2015-05-19,8356.2001953125,8427.7998046875,8335.0,8365.650390625,140300,8373.650390625,-17.4501953125,1,8292.26015625,8225.930078125,1
2015-05-20,8392.650390625,8440.349609375,8391.4501953125,8423.25,123600,8365.650390625,27.0,2,8329.8201171875,8258.555078125,0
2015-05-21,8434.5,8446.349609375,8382.5,8421.0,143800,8423.25,11.25,3,8369.180078125,8294.92509765625,1
2015-05-22,8432.5,8489.5498046875,8420.599609375,8458.9501953125,187300,8421.0,11.5,4,8408.5001953125,8321.6701171875,0
2015-05-25,8438.150390625,8441.9501953125,8364.150390625,8370.25,121300,8458.9501953125,-20.7998046875,0,8407.8201171875,8326.1701171875,0
2015-05-26,8377.099609375,8378.900390625,8320.0498046875,8339.349609375,116800,8370.25,6.849609375,1,8402.5599609375,8347.41005859375,0
2015-05-27,8302.75,8342.849609375,8277.9501953125,8334.599609375,165500,8339.349609375,-36.599609375,2,8384.8298828125,8357.325,0
2015-05-28,8345.7001953125,8364.5,8270.150390625,8319.0,232300,8334.599609375,11.1005859375,3,8364.4298828125,8366.80498046875,1
2015-05-29,8327.099609375,8443.900390625,8305.7001953125,8433.650390625,363900,8319.0,8.099609375,4,8359.369921875,8383.93505859375,0
2015-06-01,8417.25,8467.150390625,8405.400390625,8433.400390625,122200,8433.650390625,-16.400390625,0,8372.0,8389.91005859375,0
2015-06-02,8442.7998046875,8445.349609375,8226.0498046875,8236.4501953125,146800,8433.400390625,9.3994140625,1,8351.4201171875,8376.9900390625,0
2015-06-03,8232.4501953125,8236.7001953125,8094.14990234375,8135.10009765625,171400,8236.4501953125,-4.0,2,8311.52021484375,8348.175048828125,0
2015-06-04,8155.14990234375,8160.0498046875,8056.75,8130.64990234375,154700,8135.10009765625,20.0498046875,3,8273.8501953125,8319.1400390625,0
2015-06-05,8119.14990234375,8191.0,8100.14990234375,8114.7001953125,162100,8130.64990234375,-11.5,4,8210.06015625,8284.7150390625,0
2015-06-08,8124.35009765625,8131.0,8030.5498046875,8044.14990234375,135900,8114.7001953125,9.64990234375,0,8132.21005859375,8252.105029296876,0
2015-06-09,8026.5,8057.14990234375,8005.14990234375,8022.39990234375,136000,8044.14990234375,-17.64990234375,1,8089.4,8220.41005859375,1
2015-06-10,8024.14990234375,8152.25,8023.7998046875,8124.4501953125,136800,8022.39990234375,1.75,2,8087.27001953125,8199.3951171875,0
2015-06-11,8157.2998046875,8163.0498046875,7958.25,7965.35009765625,166200,8124.4501953125,32.849609375,3,8054.21005859375,8164.030126953125,1
2015-06-12,7959.85009765625,7995.60009765625,7940.2998046875,7982.89990234375,136600,7965.35009765625,-5.5,4,8027.85,8118.955078125,1
2015-06-15,7986.60009765625,8057.7001953125,7944.85009765625,8013.89990234375,133000,7982.89990234375,3.7001953125,0,8021.8,8077.005029296875,1
2015-06-16,8004.2001953125,8061.85009765625,7952.35009765625,8047.2998046875,124000,8013.89990234375,-9.69970703125,1,8026.77998046875,8058.089990234375,1
2015-06-17,8084.2001953125,8136.85009765625,8048.9501953125,8091.5498046875,152500,8047.2998046875,36.900390625,2,8020.19990234375,8053.7349609375,1
2015-06-18,8113.7001953125,8186.89990234375,8101.7998046875,8174.60009765625,144800,8091.5498046875,22.150390625,3,8062.04990234375,8058.12998046875,1
2015-06-19,8201.150390625,8250.7998046875,8195.650390625,8224.9501953125,147100,8174.60009765625,26.55029296875,4,8110.4599609375,8069.15498046875,1
2015-06-22,8259.2998046875,8369.4501953125,8257.400390625,8353.099609375,122700,8224.9501953125,34.349609375,0,8178.29990234375,8100.049951171875,1
2015-06-23,8377.4501953125,8398.4501953125,8334.9501953125,8381.5498046875,131700,8353.099609375,24.3505859375,1,8245.14990234375,8135.96494140625,0
2015-06-24,8399.400390625,8421.349609375,8338.900390625,8360.849609375,130100,8381.5498046875,17.8505859375,2,8299.00986328125,8159.6048828125,1
2015-06-25,8336.25,8423.150390625,8329.5,8398.0,201200,8360.849609375,-24.599609375,3,8343.68984375,8202.869873046875,0
2015-06-26,8393.9501953125,8408.5498046875,8339.7001953125,8381.099609375,110600,8398.0,-4.0498046875,4,8374.9197265625,8242.68984375,0
2015-06-29,8247.0498046875,8329.4501953125,8195.650390625,8318.400390625,132000,8381.099609375,-134.0498046875,0,8367.9798828125,8273.139892578125,1
2015-06-30,8316.349609375,8378.0,8298.9501953125,8368.5,158500,8318.400390625,-2.05078125,1,8365.369921875,8305.259912109375,1
2015-07-01,8376.25,8481.599609375,8370.150390625,8453.0498046875,131800,8368.5,7.75,2,8383.8099609375,8341.409912109375,0
2015-07-02,8471.9501953125,8479.25,8433.2001953125,8444.900390625,112000,8453.0498046875,18.900390625,3,8393.1900390625,8368.43994140625,1
2015-07-03,8440.099609375,8497.75,8424.150390625,8484.900390625,88400,8444.900390625,-4.80078125,4,8413.9501953125,8394.4349609375,1
2015-07-06,8386.150390625,8533.150390625,8386.150390625,8522.150390625,101500,8484.900390625,-98.75,0,8454.7001953125,8411.3400390625,0
2015-07-07,8525.5,8561.349609375,8483.849609375,8510.7998046875,122200,8522.150390625,3.349609375,1,8483.16015625,8424.2650390625,0
2015-07-08,8439.2001953125,8457.5,8341.400390625,8363.0498046875,188100,8510.7998046875,-71.599609375,2,8465.16015625,8424.48505859375,0
2015-07-09,8364.849609375,8400.2998046875,8323.0,8328.5498046875,131300,8363.0498046875,1.7998046875,3,8441.8900390625,8417.5400390625,1
2015-07-10,8365.7001953125,8377.099609375,8315.400390625,8360.5498046875,154100,8328.5498046875,37.150390625,4,8417.019921875,8415.48505859375,1
2015-07-13,8397.25,8471.650390625,8355.400390625,8459.650390625,117800,8360.5498046875,36.7001953125,0,8404.519921875,8429.61005859375,0
2015-07-14,8470.599609375,8480.25,8424.099609375,8454.099609375,101700,8459.650390625,10.94921875,1,8393.1798828125,8438.17001953125,1
2015-07-15,8463.400390625,8531.400390625,8462.9501953125,8523.7998046875,105500,8454.099609375,9.30078125,2,8425.3298828125,8445.24501953125,1
2015-07-16,8546.150390625,8616.099609375,8542.900390625,8608.0498046875,116000,8523.7998046875,22.3505859375,3,8481.2298828125,8461.5599609375,1
2015-07-17,8623.650390625,8642.9501953125,8593.150390625,8609.849609375,105000,8608.0498046875,15.6005859375,4,8531.08984375,8474.0548828125,0
2015-07-20,8623.900390625,8624.099609375,8559.0,8603.4501953125,90600,8609.849609375,14.05078125,0,8559.8498046875,8482.18486328125,0
2015-07-21,8601.5,8646.75,8517.900390625,8529.4501953125,164100,8603.4501953125,-1.9501953125,1,8574.919921875,8484.04990234375,1
2015-07-22,8512.25,8643.900390625,8498.650390625,8633.5,136800,8529.4501953125,-17.2001953125,2,8596.8599609375,8511.094921875,0
2015-07-23,8643.9501953125,8654.75,8573.7998046875,8589.7998046875,132900,8633.5,10.4501953125,3,8593.2099609375,8537.219921875,0
2015-07-24,8588.150390625,8589.150390625,8513.5,8521.5498046875,127400,8589.7998046875,-1.6494140625,4,8575.55,8553.319921875,0
2015-07-27,8492.099609375,8492.2001953125,8351.5498046875,8361.0,136600,8521.5498046875,-29.4501953125,0,8527.0599609375,8543.4548828125,0
2015-07-28,8371.099609375,8397.400390625,8321.75,8337.0,174600,8361.0,10.099609375,1,8488.569921875,8531.744921875,1
2015-07-29,8365.599609375,8381.5,8338.4501953125,8375.0498046875,141000,8337.0,28.599609375,2,8436.8798828125,8516.869921875,1
2015-07-30,8417.0,8458.900390625,8408.2998046875,8421.7998046875,215200,8375.0498046875,41.9501953125,3,8403.2798828125,8498.244921875,1
2015-07-31,8456.099609375,8548.9501953125,8448.0,8532.849609375,203300,8421.7998046875,34.2998046875,4,8405.53984375,8490.544921875,1
2015-08-03,8510.650390625,8563.9501953125,8508.099609375,8543.0498046875,156700,8532.849609375,-22.19921875,0,8441.9498046875,8484.5048828125,0
2015-08-04,8564.099609375,8565.150390625,8448.25,8516.900390625,187400,8543.0498046875,21.0498046875,1,8477.9298828125,8483.24990234375,1
2015-08-05,8547.4501953125,8591.849609375,8545.849609375,8567.9501953125,132800,8516.900390625,30.5498046875,2,8516.5099609375,8476.694921875,1
2015-08-06,8585.7998046875,8606.2998046875,8551.5,8588.650390625,134900,8567.9501953125,17.849609375,3,8549.880078125,8476.57998046875,0
2015-08-07,8580.7998046875,8595.9501953125,8552.7001953125,8564.599609375,143700,8588.650390625,-7.8505859375,4,8556.230078125,8480.8849609375,0
2015-08-10,8577.0,8621.5498046875,8497.7998046875,8525.599609375,123400,8564.599609375,12.400390625,0,8552.7400390625,8497.344921875,0
2015-08-11,8548.4501953125,8556.25,8441.2998046875,8462.349609375,154400,8525.599609375,22.8505859375,1,8541.8298828125,8509.8798828125,0
2015-08-12,8445.7001953125,8446.9501953125,8337.9501953125,8349.4501953125,190000,8462.349609375,-16.6494140625,2,8498.1298828125,8507.319921875,1
2015-08-13,8384.4501953125,8429.5,8339.75,8355.849609375,189200,8349.4501953125,35.0,3,8451.5697265625,8500.72490234375,1
2015-08-14,8402.349609375,8530.099609375,8381.2001953125,8518.5498046875,155900,8355.849609375,46.5,4,8442.359765625,8499.294921875,0
2015-08-17,8530.5,8530.599609375,8428.0498046875,8477.2998046875,174700,8518.5498046875,11.9501953125,0,8432.6998046875,8492.719921875,0
2015-08-18,8505.849609375,8525.75,8433.599609375,8466.5498046875,153300,8477.2998046875,28.5498046875,1,8433.53984375,8487.68486328125,1
2015-08-19,8468.0498046875,8520.4501953125,8425.9501953125,8495.150390625,130500,8466.5498046875,1.5,2,8462.6798828125,8480.4048828125,0
2015-08-20,8471.0498046875,8501.349609375,8359.75,8372.75,184100,8495.150390625,-24.1005859375,3,8466.0599609375,8458.81484375,0
2015-08-21,8305.400390625,8322.2001953125,8225.0498046875,8299.9501953125,201300,8372.75,-67.349609375,4,8422.3400390625,8432.34990234375,0
2015-08-24,8055.9501953125,8060.0498046875,7769.39990234375,7809.0,312400,8299.9501953125,-244.0,0,8288.680078125,8360.68994140625,1
2015-08-25,7895.39990234375,7925.39990234375,7667.25,7880.7001953125,299100,7809.0,86.39990234375,1,8171.51015625,8302.525,0
2015-08-26,7865.25,7930.0498046875,7777.10009765625,7791.85009765625,216600,7880.7001953125,-15.4501953125,2,8030.85009765625,8246.764990234375,1
2015-08-27,7921.60009765625,7963.60009765625,7862.2998046875,7948.9501953125,305000,7791.85009765625,129.75,3,7946.09013671875,8206.075048828125,1
2015-08-28,8053.7001953125,8091.7998046875,7961.64990234375,8001.9501953125,195600,7948.9501953125,104.75,4,7886.49013671875,8154.415087890625,0
2015-08-31,8009.25,8043.60009765625,7947.9501953125,7971.2998046875,198200,8001.9501953125,7.2998046875,0,7918.95009765625,8103.815087890625,0
2015-09-01,7907.9501953125,7929.10009765625,7746.5,7785.85009765625,184900,7971.2998046875,-63.349609375,1,7899.980078125,8035.7451171875,0
2015-09-02,7856.64990234375,7862.5498046875,7699.25,7717.0,215300,7785.85009765625,70.7998046875,2,7885.01005859375,7957.930078125,1
2015-09-03,7774.4501953125,7845.60009765625,7754.0498046875,7823.0,155800,7717.0,57.4501953125,3,7859.82001953125,7902.955078125,0
2015-09-04,7803.39990234375,7804.89990234375,7626.85009765625,7655.0498046875,193600,7823.0,-19.60009765625,4,7790.43994140625,7838.4650390625,0
2015-09-07,7685.85009765625,7705.0498046875,7545.89990234375,7558.7998046875,141400,7655.0498046875,30.80029296875,0,7707.93994140625,7813.44501953125,1
2015-09-08,7587.7001953125,7720.89990234375,7539.5,7688.25,172200,7558.7998046875,28.900390625,1,7688.419921875,7794.2,1
2015-09-09,7805.85009765625,7846.0498046875,7764.5498046875,7818.60009765625,208400,7688.25,117.60009765625,2,7708.73994140625,7796.875,0
2015-09-10,7729.0498046875,7819.85009765625,7678.5,7788.10009765625,160300,7818.60009765625,-89.55029296875,3,7701.7599609375,7780.789990234375,1
2015-09-11,7833.7998046875,7864.85009765625,7759.89990234375,7789.2998046875,136400,7788.10009765625,45.69970703125,4,7728.6099609375,7759.524951171875,1
2015-09-14,7811.10009765625,7879.9501953125,7761.85009765625,7872.25,122800,7789.2998046875,21.80029296875,0,7791.3,7749.619970703125,0
2015-09-15,7867.35009765625,7880.0,7799.75,7829.10009765625,136500,7872.25,-4.89990234375,1,7819.47001953125,7753.944970703125,1
2015-09-16,7886.85009765625,7913.89990234375,7853.2998046875,7899.14990234375,140000,7829.10009765625,57.75,2,7835.57998046875,7772.1599609375,1
2015-09-18,7967.4501953125,8055.0,7955.85009765625,7981.89990234375,241800,7899.14990234375,68.30029296875,4,7874.33994140625,7788.049951171875,0
2015-09-21,7911.5,7987.89990234375,7908.35009765625,7977.10009765625,121800,7981.89990234375,-70.39990234375,0,7911.9,7820.25498046875,0
2015-09-22,8014.7998046875,8021.60009765625,7787.75,7812.0,168400,7977.10009765625,37.69970703125,1,7899.85,7845.575,1
2015-09-23,7737.35009765625,7882.89990234375,7723.25,7845.9501953125,146700,7812.0,-74.64990234375,2,7903.22001953125,7861.34501953125,1
2015-09-24,7838.39990234375,7894.5,7804.10009765625,7868.5,202500,7845.9501953125,-7.55029296875,3,7897.0900390625,7866.335009765625,0
2015-09-28,7892.7998046875,7893.9501953125,7787.9501953125,7795.7001953125,136300,7868.5,24.2998046875,0,7859.85009765625,7867.09501953125,1
2015-09-29,7725.7001953125,7926.5498046875,7691.2001953125,7843.2998046875,240700,7795.7001953125,-70.0,1,7833.0900390625,7872.49501953125,1
2015-09-30,7924.25,7957.7001953125,7874.5,7948.89990234375,210700,7843.2998046875,80.9501953125,2,7860.47001953125,7880.160009765625,1
2015-10-01,7992.0498046875,8008.25,7930.64990234375,7950.89990234375,156900,7948.89990234375,43.14990234375,3,7881.4599609375,7892.339990234375,1
2015-10-05,8005.10009765625,8128.89990234375,8005.10009765625,8119.2998046875,183100,7950.89990234375,54.2001953125,0,7931.619921875,7914.35498046875,1
2015-10-06,8180.4501953125,8180.9501953125,8096.5,8152.89990234375,178500,8119.2998046875,61.150390625,1,8003.05986328125,7931.45498046875,1
2015-10-07,8146.2001953125,8188.89990234375,8132.89990234375,8177.39990234375,193900,8152.89990234375,-6.69970703125,2,8069.8798828125,7951.4849609375,0
2015-10-08,8196.75,8196.75,8105.85009765625,8129.35009765625,171700,8177.39990234375,19.35009765625,3,8105.969921875,7983.219970703125,1
2015-10-09,8186.35009765625,8232.2001953125,8139.64990234375,8189.7001953125,199700,8129.35009765625,57.0,4,8153.72998046875,8017.594970703125,0
2015-10-12,8231.5,8244.5,8128.2001953125,8143.60009765625,199100,8189.7001953125,41.7998046875,0,8158.5900390625,8045.10498046875,0
2015-10-13,8121.9501953125,8150.25,8088.60009765625,8131.7001953125,145900,8143.60009765625,-21.64990234375,1,8154.35009765625,8078.70498046875,0
2015-10-14,8102.39990234375,8139.2998046875,8096.35009765625,8107.89990234375,138900,8131.7001953125,-29.30029296875,2,8140.45009765625,8105.164990234375,1
2015-10-15,8134.35009765625,8190.5498046875,8129.7998046875,8179.5,167200,8107.89990234375,26.4501953125,3,8150.480078125,8128.225,1
2015-10-16,8193.650390625,8246.400390625,8147.64990234375,8238.150390625,156400,8179.5,14.150390625,4,8160.1701171875,8156.950048828125,1
2015-10-19,8262.5498046875,8283.0498046875,8239.2001953125,8275.0498046875,124500,8238.150390625,24.3994140625,0,8186.46005859375,8172.525048828125,0
2015-10-20,8280.2998046875,8294.0498046875,8229.2001953125,8261.650390625,155100,8275.0498046875,5.25,1,8212.45009765625,8183.40009765625,0
2015-10-21,8258.349609375,8294.400390625,8217.150390625,8251.7001953125,144800,8261.650390625,-3.30078125,2,8241.21015625,8190.830126953125,1
2015-10-23,8308.25,8328.099609375,8280.75,8295.4501953125,152000,8251.7001953125,56.5498046875,4,8264.4001953125,8207.44013671875,0
2015-10-26,8333.650390625,8336.2998046875,8252.0498046875,8260.5498046875,133900,8295.4501953125,38.2001953125,0,8268.880078125,8214.52509765625,0
2015-10-27,8230.349609375,8241.9501953125,8217.0498046875,8232.900390625,156700,8260.5498046875,-30.2001953125,1,8260.4501953125,8223.455126953126,0
2015-10-28,8188.89990234375,8209.099609375,8131.7998046875,8171.2001953125,188900,8232.900390625,-44.00048828125,2,8242.36015625,8227.405126953125,0
2015-10-29,8175.4501953125,8179.60009765625,8098.0,8111.75,217500,8171.2001953125,4.25,3,8214.3701171875,8227.79013671875,0
2015-10-30,8123.5498046875,8146.10009765625,8044.39990234375,8065.7998046875,199500,8111.75,11.7998046875,4,8168.4400390625,8216.4201171875,0
2015-11-02,8054.5498046875,8060.7001953125,7995.60009765625,8050.7998046875,136100,8065.7998046875,-11.25,0,8126.4900390625,8197.68505859375,1
2015-11-03,8086.35009765625,8100.35009765625,8031.75,8060.7001953125,132500,8050.7998046875,35.55029296875,1,8092.05,8176.25009765625,0
2015-11-04,8104.89990234375,8116.10009765625,8027.2998046875,8040.2001953125,122100,8060.7001953125,44.19970703125,2,8065.85,8154.105078125,0
2015-11-05,8030.35009765625,8031.2001953125,7944.10009765625,7955.4501953125,132100,8040.2001953125,-9.85009765625,3,8034.5900390625,8124.480078125,0
2015-11-06,7956.5498046875,8002.64990234375,7926.14990234375,7954.2998046875,219500,7955.4501953125,1.099609375,4,8012.2900390625,8090.3650390625,0
2015-11-09,7788.25,7937.75,7771.7001953125,7915.2001953125,211800,7954.2998046875,-166.0498046875,0,7985.1701171875,8055.830078125,0
2015-11-10,7877.60009765625,7885.10009765625,7772.85009765625,7783.35009765625,165200,7915.2001953125,-37.60009765625,1,7929.70009765625,8010.875048828125,0
2015-11-13,7762.4501953125,7775.10009765625,7730.89990234375,7762.25,160900,7783.35009765625,-20.89990234375,4,7874.11005859375,7969.980029296875,1
